anno,provincia,comune,mese,arrivi,presenze,arrivi_est,presenze_est
2025,Oristano,Tinnura,5,7,25,7,25
2025,Oristano,Tinnura,6,7,40,7,40
2025,Oristano,Tinnura,8,30,121,12,39
2025,Oristano,Tinnura,9,22,57,15,48
2025,Oristano,Tinnura,10,27,38,14,25
2025,Oristano,Tramatza,1,82,500,2,47
2025,Oristano,Tramatza,2,60,400,2,43
2025,Oristano,Tramatza,3,91,457,11,98
2025,Oristano,Tramatza,4,85,265,10,66
2025,Oristano,Tramatza,5,84,410,7,56
2025,Oristano,Tramatza,6,86,558,5,23
2025,Oristano,Tramatza,7,114,575,15,39
2025,Oristano,Tramatza,8,228,775,32,91
2025,Oristano,Tramatza,9,106,543,13,49
2025,Oristano,Tramatza,10,105,586,2,46
2025,Oristano,Tramatza,11,54,404,2,26
2025,Oristano,Tramatza,12,31,279,0,5
2025,Oristano,Tresnuraghes,1,20,62,6,39
2025,Oristano,Tresnuraghes,2,42,83,22,57
2025,Oristano,Tresnuraghes,3,112,339,32,70
2025,Oristano,Tresnuraghes,4,704,1971,471,1632
2025,Oristano,Tresnuraghes,5,1067,3372,926,3006
2025,Oristano,Tresnuraghes,6,1479,5497,1187,4494
2025,Oristano,Tresnuraghes,7,1690,8039,1281,5807
2025,Oristano,Tresnuraghes,8,1946,8760,1373,6207
2025,Oristano,Tresnuraghes,9,1605,5958,1409,5226
2025,Oristano,Tresnuraghes,10,826,3324,755,3200
2025,Oristano,Tresnuraghes,11,19,91,9,72
2025,Oristano,Tresnuraghes,12,25,55,12,41
2025,Oristano,Ulà Tirso,0,11,13,0,0
2025,Oristano,Ulà Tirso,1,8,8,0,0
2025,Oristano,Ulà Tirso,4,11,16,7,12
2025,Oristano,Ulà Tirso,5,13,13,7,7
2025,Oristano,Ulà Tirso,6,13,13,11,11
2025,Oristano,Ulà Tirso,7,21,65,12,56
2025,Oristano,Ulà Tirso,8,40,126,22,108
2025,Oristano,Ulà Tirso,9,34,74,15,27
2025,Oristano,Ulà Tirso,10,57,84,27,41
2025,Oristano,Ulà Tirso,11,30,32,12,12
2025,Oristano,Ulà Tirso,12,26,37,12,21
2025,Oristano,Uras,0,9,31,0,0
2025,Oristano,Uras,3,11,25,4,14
2025,Oristano,Uras,4,5,15,3,9
2025,Oristano,Uras,5,18,40,9,24
2025,Oristano,Uras,6,34,88,9,15
2025,Oristano,Uras,7,22,106,13,83
2025,Oristano,Uras,8,51,177,15,69
2025,Oristano,Uras,9,32,91,24,62
2025,Oristano,Uras,10,15,45,5,23
2025,Oristano,Usellus,0,33,161,32,157
2025,Oristano,Usellus,8,20,48,18,44
2025,Oristano,Villa Verde,8,3,15,2,10
2025,Oristano,Villa Verde,10,4,4,3,3
2025,Oristano,Villaurbana,0,5,10,5,10
2025,Oristano,Villaurbana,7,8,93,8,93
2025,Oristano,Villaurbana,8,25,205,14,130
2025,Oristano,Villaurbana,9,3,12,3,12
2025,Oristano,Zeddiani,0,1,4,0,0
2025,Oristano,Zeddiani,6,14,40,5,13
2025,Oristano,Zeddiani,7,17,97,6,34
2025,Oristano,Zeddiani,8,53,143,20,50
2025,Oristano,Zeddiani,9,27,66,11,19
2025,Oristano,Zeddiani,10,10,15,3,6
2025,Oristano,Zeddiani,11,9,17,4,10
2025,Oristano,Zeddiani,12,6,8,0,0
2025,Sassari,Alghero,1,4872,9928,733,2135
2025,Sassari,Alghero,2,5593,9278,986,2340
2025,Sassari,Alghero,3,7984,14552,2615,6157
2025,Sassari,Alghero,4,35574,86944,24169,66069
2025,Sassari,Alghero,5,59563,164613,43211,131597
2025,Sassari,Alghero,6,77914,280868,53661,197010
2025,Sassari,Alghero,7,83477,374154,56086,249977
2025,Sassari,Alghero,8,89141,399770,50878,220846
2025,Sassari,Alghero,9,82602,299180,61430,218777
2025,Sassari,Alghero,10,47447,150149,36721,125201
2025,Sassari,Alghero,11,5845,11469,1605,4551
2025,Sassari,Alghero,12,7638,12782,1100,2942
2025,Sassari,Anela,0,49,154,0,0
2025,Sassari,Ardara,0,6,7,0,0
2025,Sassari,Ardara,7,18,24,7,8
2025,Sassari,Ardara,8,34,78,18,49
2025,Sassari,Ardara,9,11,22,4,9
2025,Sassari,Ardara,10,12,20,4,8
2025,Sassari,Ardara,11,20,20,6,6
2025,Sassari,Banari,0,4,10,4,10
2025,Sassari,Banari,6,7,15,6,14
2025,Sassari,Banari,7,27,44,20,37
2025,Sassari,Banari,8,46,127,33,95
2025,Sassari,Banari,9,19,42,15,30
2025,Sassari,Benetutti,1,187,372,0,0
2025,Sassari,Benetutti,2,15,19,3,3
2025,Sassari,Benetutti,3,43,61,9,13
2025,Sassari,Benetutti,4,256,505,51,112
2025,Sassari,Benetutti,5,191,631,82,182
2025,Sassari,Benetutti,6,366,1036,96,194
2025,Sassari,Benetutti,7,479,1325,205,630
2025,Sassari,Benetutti,8,539,1870,219,729
2025,Sassari,Benetutti,9,528,1459,164,352
2025,Sassari,Benetutti,10,376,1238,68,92
2025,Sassari,Benetutti,11,208,317,32,37
2025,Sassari,Benetutti,12,292,518,1,1
2025,Sassari,Bessude,4,9,9,7,7
2025,Sassari,Bessude,5,22,32,13,20
2025,Sassari,Bessude,6,19,49,15,45
2025,Sassari,Bessude,7,12,43,8,18
2025,Sassari,Bessude,8,9,45,3,23
2025,Sassari,Bonnanaro,0,17,34,3,11
2025,Sassari,Bonnanaro,5,5,7,0,0
2025,Sassari,Bonnanaro,8,5,21,2,18
2025,Sassari,Bono,0,9,13,0,0
2025,Sassari,Bono,2,18,21,3,6
2025,Sassari,Bono,3,50,88,27,63
2025,Sassari,Bono,4,68,163,27,102
2025,Sassari,Bono,5,16,21,6,11
2025,Sassari,Bono,6,22,37,7,7
2025,Sassari,Bono,7,48,122,26,73
2025,Sassari,Bono,8,47,159,27,97
2025,Sassari,Bono,9,47,108,27,78
2025,Sassari,Bono,10,20,167,6,89
2025,Sassari,Bono,11,18,32,5,5
2025,Sassari,Bonorva,0,8,8,2,2
2025,Sassari,Bonorva,1,13,42,2,25
2025,Sassari,Bonorva,2,5,11,0,4
2025,Sassari,Bonorva,4,95,110,15,27
2025,Sassari,Bonorva,5,48,52,9,13
2025,Sassari,Bonorva,6,30,31,10,10
2025,Sassari,Bonorva,7,27,52,6,21
2025,Sassari,Bonorva,8,126,224,58,120
2025,Sassari,Bonorva,9,48,87,24,41
2025,Sassari,Bonorva,10,62,96,11,12
2025,Sassari,Bonorva,11,19,35,0,0
2025,Sassari,Bonorva,12,71,102,2,3
2025,Sassari,Bottidda,0,3,3,0,0
2025,Sassari,Bottidda,1,7,9,0,0
2025,Sassari,Bottidda,3,5,6,1,1
2025,Sassari,Bottidda,4,11,48,2,8
2025,Sassari,Bottidda,5,26,27,13,14
2025,Sassari,Bottidda,6,26,53,10,20
2025,Sassari,Bottidda,7,18,26,4,4
2025,Sassari,Bottidda,8,44,99,19,65
2025,Sassari,Bottidda,9,16,16,6,6
2025,Sassari,Bottidda,10,34,66,11,35
2025,Sassari,Bottidda,11,13,49,4,28
2025,Sassari,Bottidda,12,7,31,0,0
2025,Sassari,Bultei,0,30,51,2,2
2025,Sassari,Bultei,6,7,12,0,0
2025,Sassari,Bultei,7,7,9,0,0
2025,Sassari,Bultei,8,10,22,1,1
2025,Sassari,Burgos,0,6,33,1,6
2025,Sassari,Burgos,8,12,40,7,28
2025,Sassari,Burgos,9,11,71,11,71
2025,Sassari,Burgos,12,5,26,1,10
2025,Sassari,Castelsardo,1,144,712,38,284
2025,Sassari,Castelsardo,2,173,529,56,238
2025,Sassari,Castelsardo,3,365,849,150,408
2025,Sassari,Castelsardo,4,4522,14016,3412,11906
2025,Sassari,Castelsardo,5,7420,21521,6227,19190
2025,Sassari,Castelsardo,6,10979,39691,8826,32321
2025,Sassari,Castelsardo,7,13159,61977,10177,47143
2025,Sassari,Castelsardo,8,15074,69714,10756,48587
2025,Sassari,Castelsardo,9,10993,40573,9112,34085
2025,Sassari,Castelsardo,10,6310,22743,5506,21260
2025,Sassari,Castelsardo,11,239,637,124,390
2025,Sassari,Castelsardo,12,396,528,48,100
2025,Sassari,Cheremule,0,4,10,0,0
2025,Sassari,Cheremule,2,3,3,0,0
2025,Sassari,Cheremule,3,16,20,3,7
2025,Sassari,Cheremule,4,27,84,15,69
2025,Sassari,Cheremule,5,42,101,28,84
2025,Sassari,Cheremule,6,13,72,11,68
2025,Sassari,Cheremule,7,25,136,14,106
2025,Sassari,Cheremule,8,45,207,34,164
2025,Sassari,Cheremule,9,28,64,10,36
2025,Sassari,Cheremule,10,15,37,13,33
2025,Sassari,Cheremule,12,6,27,0,0
2025,Sassari,Chiaramonti,0,5,31,3,27
2025,Sassari,Chiaramonti,1,11,48,4,12
2025,Sassari,Chiaramonti,2,0,91,0,44
2025,Sassari,Chiaramonti,3,4,42,3,31
2025,Sassari,Chiaramonti,4,50,91,27,42
2025,Sassari,Chiaramonti,5,27,65,16,44
2025,Sassari,Chiaramonti,6,29,60,19,34
2025,Sassari,Chiaramonti,7,59,140,41,91
2025,Sassari,Chiaramonti,8,116,397,74,234
2025,Sassari,Chiaramonti,9,41,133,34,108
2025,Sassari,Chiaramonti,11,3,15,3,15
2025,Sassari,Codrongianos,0,15,43,6,12
2025,Sassari,Codrongianos,4,18,66,9,47
2025,Sassari,Codrongianos,5,30,109,26,82
2025,Sassari,Codrongianos,6,36,135,20,64
2025,Sassari,Codrongianos,7,26,173,25,171
2025,Sassari,Codrongianos,8,53,191,49,177
2025,Sassari,Codrongianos,9,14,93,14,93
2025,Sassari,Codrongianos,10,12,60,10,54
2025,Sassari,Codrongianos,12,14,26,4,16
2025,Sassari,Cossoine,0,6,13,1,1
2025,Sassari,Cossoine,4,12,44,9,41
2025,Sassari,Cossoine,5,6,10,4,8
2025,Sassari,Cossoine,6,15,42,7,31
2025,Sassari,Cossoine,7,27,76,20,69
2025,Sassari,Cossoine,8,53,182,37,154
2025,Sassari,Cossoine,9,33,113,20,64
2025,Sassari,Cossoine,11,5,26,2,22
2025,Sassari,Cossoine,12,6,17,1,4
2025,Sassari,Erula,0,2,2,0,0
2025,Sassari,Erula,4,4,18,3,10
2025,Sassari,Erula,5,5,29,5,25
2025,Sassari,Erula,6,9,97,9,97
2025,Sassari,Erula,7,14,56,14,56
2025,Sassari,Erula,8,23,207,19,191
2025,Sassari,Erula,9,7,86,7,86
2025,Sassari,Florinas,0,16,108,0,0
2025,Sassari,Florinas,4,6,57,4,28
2025,Sassari,Florinas,7,6,24,4,12
2025,Sassari,Florinas,8,52,150,31,80
2025,Sassari,Florinas,9,27,78,18,38
2025,Sassari,Florinas,10,11,26,6,14
2025,Sassari,Ittiri,1,13,80,1,3
2025,Sassari,Ittiri,2,34,189,4,20
2025,Sassari,Ittiri,3,41,108,8,20
2025,Sassari,Ittiri,4,33,120,16,29
2025,Sassari,Ittiri,5,39,158,19,57
2025,Sassari,Ittiri,6,62,202,24,60
2025,Sassari,Ittiri,7,101,321,49,151
2025,Sassari,Ittiri,8,155,329,104,245
2025,Sassari,Ittiri,9,76,177,25,44
2025,Sassari,Ittiri,10,43,92,25,34
2025,Sassari,Ittiri,11,24,65,2,2
2025,Sassari,Ittiri,12,27,51,0,0
2025,Sassari,Laerru,0,10,76,10,76
2025,Sassari,Laerru,4,8,40,6,38
2025,Sassari,Laerru,6,10,56,10,56
2025,Sassari,Laerru,7,15,81,15,81
2025,Sassari,Laerru,8,76,383,45,216
2025,Sassari,Laerru,9,10,50,10,50
2025,Sassari,Laerru,10,7,48,7,48
2025,Sassari,Martis,0,3,24,1,11
2025,Sassari,Martis,4,23,53,15,35
2025,Sassari,Martis,5,25,74,23,72
2025,Sassari,Martis,6,27,106,24,100
2025,Sassari,Martis,7,24,119,21,97
2025,Sassari,Martis,8,38,146,36,140
2025,Sassari,Martis,9,42,138,32,98
2025,Sassari,Martis,10,6,31,0,16
2025,Sassari,Martis,12,4,40,0,18
2025,Sassari,Monteleone Rocca Doria,5,14,38,14,38
2025,Sassari,Monteleone Rocca Doria,6,25,62,22,59
2025,Sassari,Monteleone Rocca Doria,7,36,68,28,58
2025,Sassari,Monteleone Rocca Doria,8,47,103,34,71
2025,Sassari,Monteleone Rocca Doria,9,33,76,27,68
2025,Sassari,Monteleone Rocca Doria,10,5,15,5,15
2025,Sassari,Mores,3,10,10,8,8
2025,Sassari,Mores,4,104,290,64,227
2025,Sassari,Mores,5,192,369,89,199
2025,Sassari,Mores,6,291,657,197,476
2025,Sassari,Mores,7,305,765,188,580
2025,Sassari,Mores,8,326,1038,245,861
2025,Sassari,Mores,9,289,653,196,479
2025,Sassari,Mores,10,218,433,134,323
2025,Sassari,Mores,11,8,16,4,10
2025,Sassari,Mores,12,5,8,1,1
2025,Sassari,Muros,0,46,203,38,180
2025,Sassari,Non disponibile,0,24,280,16,265
2025,Sassari,Nughedu San Nicolò,4,9,9,7,7
2025,Sassari,Nughedu San Nicolò,5,69,103,45,62
2025,Sassari,Nughedu San Nicolò,6,75,88,39,49
2025,Sassari,Nughedu San Nicolò,7,27,52,9,24
2025,Sassari,Nughedu San Nicolò,8,81,142,39,78
2025,Sassari,Nughedu San Nicolò,9,43,53,17,23
2025,Sassari,Nughedu San Nicolò,10,21,29,8,16
2025,Sassari,Nulvi,0,16,59,1,18
2025,Sassari,Nulvi,1,10,12,0,0
2025,Sassari,Nulvi,2,7,11,2,4
2025,Sassari,Nulvi,4,34,112,27,93
2025,Sassari,Nulvi,5,66,320,65,315
2025,Sassari,Nulvi,6,77,457,67,432
2025,Sassari,Nulvi,7,138,761,116,722
2025,Sassari,Nulvi,8,132,829,104,709
2025,Sassari,Nulvi,9,95,476,72,392
2025,Sassari,Nulvi,10,38,163,27,133
2025,Sassari,Olmedo,1,32,72,0,0
2025,Sassari,Olmedo,2,62,179,0,0
2025,Sassari,Olmedo,3,81,282,10,23
2025,Sassari,Olmedo,4,263,767,126,404
2025,Sassari,Olmedo,5,306,1209,141,538
2025,Sassari,Olmedo,6,524,1737,278,927
2025,Sassari,Olmedo,7,870,3200,556,2047
2025,Sassari,Olmedo,8,1070,4108,645,2556
2025,Sassari,Olmedo,9,606,1892,347,1167
2025,Sassari,Olmedo,10,209,908,134,556
2025,Sassari,Olmedo,11,48,267,0,0
2025,Sassari,Olmedo,12,90,283,12,40
2025,Sassari,Osilo,0,10,35,10,35
2025,Sassari,Osilo,5,19,62,12,26
2025,Sassari,Osilo,6,43,172,36,144
2025,Sassari,Osilo,7,120,446,107,419
2025,Sassari,Osilo,8,84,354,65,289
2025,Sassari,Osilo,9,25,136,16,108
2025,Sassari,Osilo,10,11,43,9,37
2025,Sassari,Ossi,1,29,77,3,4
2025,Sassari,Ossi,2,24,82,5,5
2025,Sassari,Ossi,3,29,91,7,13
2025,Sassari,Ossi,4,58,134,34,94
2025,Sassari,Ossi,5,57,125,35,90
2025,Sassari,Ossi,6,82,262,59,204
2025,Sassari,Ossi,7,106,422,74,301
2025,Sassari,Ossi,8,170,441,123,319
2025,Sassari,Ossi,9,117,321,81,219
2025,Sassari,Ossi,10,69,171,44,129
2025,Sassari,Ossi,11,23,36,3,6
2025,Sassari,Ossi,12,36,87,2,4
2025,Sassari,Ozieri,1,90,210,6,17
2025,Sassari,Ozieri,2,114,253,5,8
2025,Sassari,Ozieri,3,136,276,5,12
2025,Sassari,Ozieri,4,146,315,14,14
2025,Sassari,Ozieri,5,215,546,36,87
2025,Sassari,Ozieri,6,178,460,35,91
2025,Sassari,Ozieri,7,155,431,31,175
2025,Sassari,Ozieri,8,133,350,40,136
2025,Sassari,Ozieri,9,229,472,44,92
2025,Sassari,Ozieri,10,155,368,45,79
2025,Sassari,Ozieri,11,163,331,5,14
2025,Sassari,Ozieri,12,117,250,3,9
2025,Sassari,Padria,0,15,91,8,68
2025,Sassari,Padria,6,4,12,1,4
2025,Sassari,Padria,10,4,8,0,4
2025,Sassari,Pattada,0,19,45,2,2
2025,Sassari,Pattada,5,11,18,4,4
2025,Sassari,Pattada,7,8,36,6,24
2025,Sassari,Pattada,8,9,78,8,64
2025,Sassari,Pattada,11,27,34,0,0
2025,Sassari,Perfugas,0,12,14,1,1
2025,Sassari,Perfugas,4,6,6,0,0
2025,Sassari,Perfugas,5,25,60,17,46
2025,Sassari,Perfugas,6,102,415,70,231
2025,Sassari,Perfugas,7,163,509,138,430
2025,Sassari,Perfugas,8,199,865,132,762
2025,Sassari,Perfugas,9,86,471,55,437
2025,Sassari,Perfugas,10,8,10,5,5
2025,Sassari,Perfugas,12,8,8,3,3
2025,Sassari,Ploaghe,0,3,6,0,0
2025,Sassari,Ploaghe,2,7,9,0,0
2025,Sassari,Ploaghe,3,15,90,2,3
2025,Sassari,Ploaghe,4,17,43,4,16
2025,Sassari,Ploaghe,5,26,68,8,23
2025,Sassari,Ploaghe,6,47,124,6,12
2025,Sassari,Ploaghe,7,48,185,33,44
2025,Sassari,Ploaghe,8,69,344,33,219
2025,Sassari,Ploaghe,9,27,70,6,14
2025,Sassari,Ploaghe,10,11,15,5,9
2025,Sassari,Ploaghe,11,2,14,1,11
2025,Sassari,Ploaghe,12,7,18,0,0
2025,Sassari,Porto Torres,1,476,1430,72,254
2025,Sassari,Porto Torres,2,590,1689,93,235
2025,Sassari,Porto Torres,3,667,1731,206,524
2025,Sassari,Porto Torres,4,1731,3447,834,1577
2025,Sassari,Porto Torres,5,2452,4885,1311,2259
2025,Sassari,Porto Torres,6,3044,7622,1837,3757
2025,Sassari,Porto Torres,7,4268,12121,2886,6792
2025,Sassari,Porto Torres,8,5192,14047,3536,7626
2025,Sassari,Porto Torres,9,3129,7463,2027,4305
2025,Sassari,Porto Torres,10,1795,3748,1194,2407
2025,Sassari,Porto Torres,11,610,1441,174,319
2025,Sassari,Porto Torres,12,528,1180,85,223
2025,Sassari,Pozzomaggiore,1,9,32,1,1
2025,Sassari,Pozzomaggiore,2,6,10,0,0
2025,Sassari,Pozzomaggiore,3,6,12,0,0
2025,Sassari,Pozzomaggiore,4,49,62,20,28
2025,Sassari,Pozzomaggiore,5,31,70,27,66
2025,Sassari,Pozzomaggiore,6,70,346,49,187
2025,Sassari,Pozzomaggiore,7,89,361,68,216
2025,Sassari,Pozzomaggiore,8,126,367,89,283
2025,Sassari,Pozzomaggiore,9,95,265,74,218
2025,Sassari,Pozzomaggiore,10,46,111,36,80
2025,Sassari,Pozzomaggiore,11,7,13,0,0
2025,Sassari,Pozzomaggiore,12,9,18,0,0
2025,Sassari,Putifigari,0,13,26,4,4
2025,Sassari,Putifigari,5,21,92,8,22
2025,Sassari,Putifigari,6,23,49,19,30
2025,Sassari,Putifigari,7,76,301,52,225
2025,Sassari,Putifigari,8,95,409,54,240
2025,Sassari,Putifigari,9,45,148,36,96
2025,Sassari,Putifigari,10,15,34,11,18
2025,Sassari,Putifigari,11,9,23,0,0
2025,Sassari,Santa Maria Coghinas,1,81,458,9,141
2025,Sassari,Santa Maria Coghinas,2,42,364,2,123
2025,Sassari,Santa Maria Coghinas,3,50,473,17,179
2025,Sassari,Santa Maria Coghinas,4,151,696,23,140
2025,Sassari,Santa Maria Coghinas,5,143,696,102,303
